,tweet,label,lat,long
424,Vehicles stranded in Medicine Hat flood waters VIDEO ttp://instagram.com/p/a6uFxmC65q/,on-topic,34.07634070457217,-117.32088983014384
425,"You know, I kinda prefer the international delight caramel macchiato to Starbucks. What do you think @roxystacy?",off-topic,33.92330318213574,-117.9129990498303
426,Radom photos I took tonight on the side of the road.... http://t.co/vQXh3fiNTp,off-topic,34.15102670508958,-117.93016225592898
427,The studio I record at flooded... #LNSDV1 might be pushed to a later date :(,on-topic,34.06172697009715,-117.31462519801804
428,@rhenzramirez18 check out the pic i posted.,off-topic,34.11344532483371,-117.92524679457911
429,@dantencer @LandonPKelly @dreedge Your better than most sports guys out there.,off-topic,34.03785906641623,-117.97198550679676
430,@Gunner1812 @ZooeyDeschanel show me a horse on a dog and I'll be even more impressed.,off-topic,33.766669158204465,-117.91751320492433
431,"http://t.co/F5kTW1kgA4 I'm boreddd, ask me stuff :)",off-topic,33.85424521620512,-117.26833053126671
432,Road tripping with my Bro http://t.co/4T2i6KzvUu,off-topic,34.07559456132546,-117.14567491162357
433,@Kirstinisbest if you need a place to stay kate and i have a makeshit hotel happening.,off-topic,33.91363905022073,-117.30993480144075
434,@kelliepickler someone is beach body ready!  You look awesome! Hope you &amp; your hubby have a great time!,off-topic,33.973313497276656,-117.42985490645657
435,If the oilers don't make the playoffs next year with this line up I'll be taking a dive off the high level bridge. #nhldraft,off-topic,33.83501342258865,-117.27611718161053
436,@isabelleklea14 You too. Enjoy the day.,off-topic,33.692338750010855,-118.01623886269356
437,Canadian Prime Minister Stephen Harper's wife Laureen joins Calgary flood recovery efforts [Photos]: Prime... http://t.co/YQsAeXEn4d,on-topic,33.89533909798148,-117.13614518831602
438,Theyre frantically building a dyke in Mission. #yyc #abflood http://t.co/Ya6rb9GxlH,on-topic,34.027095091951395,-117.3751651428665
439,Welcome D.Nurse to Oil Country #nhldraft,off-topic,34.071065073742496,-117.52554850493827
440,"Isolder walked down a row of #Wookiees, all intent upon the jumble of small metal parts on the tables before them. The fu",off-topic,33.87784683350566,-117.9849846358024
441,uke ordered a small cup of water. The bart #followback ender gave it to him.,off-topic,33.89840039731993,-117.38038982275198
442,This whole flood thing is getting scary,on-topic,33.70656579891337,-117.45461277771201
443,A tightening in his chest made him realize he'd be #out of air soon. He'd only recently learned how to swim. But even a c,off-topic,33.74082938365523,-117.63164298686404
444,Pix of Lafarge construction under water http://t.co/rTcjXJw1r4,on-topic,34.06536978055697,-117.34609487714087
445,"@CorieEberle Check that, your twitter app? Ever since I did, it's been pooched",off-topic,33.86851063151272,-117.4132823430495
446,"If the river floods up 4th ave, I'll break out the inflatable boat.",on-topic,33.71599707529653,-117.5262139440626
447,Having your hair played with &gt;&gt;&gt;&gt;&gt; #fav,off-topic,33.73881915947705,-117.53403302219277
448,Their picnic with the babies  #myfavoritejelenamoment,off-topic,34.15029421638133,-117.14720366676143
449,"@destructoid I didn't see that, dang!",off-topic,33.94089304171611,-117.68695750818713
450,"Wait... One cache left for me to get, and it's in the Eternal Battlegrounds. And the WvW reset is today. This is going to be hellish. #gw2",off-topic,34.04277651669696,-117.62571570335957
451,"Fellas let me get under now,I got rest for tomorrow's boogie!Abasand here I come!",off-topic,34.047116866460776,-117.13555792229369
452,I just went for a walk. Ran into a man without power. Scared of losing food. Options? #yycflood,on-topic,34.07050723932567,-117.36948610529686
453,@Dhvic hey dude. State of emergency here. Massive flooding. Town of highriver is wiped out. I'll call if u like. Just give me a numbet,on-topic,33.98288716275047,-117.64028918713065
454,"@SmithLanaR Well, here goes nothing! Miss y'all already! #AlbertaDressCode http://t.co/tgL1PGAcgV",off-topic,33.710772841390444,-117.43739136797406
455,"No #freestyle rap #MusicVideo today, sorry. :(",off-topic,33.82066653050924,-117.16567349562649
456,School Monday Is closed and exams are all cancelled!!! Thank The Lord!!,on-topic,33.75050714478449,-117.81577435756145
457,I just want 1 night to turn out how I expected it to be #highhopes #disappointed,off-topic,33.99148308020613,-117.28895379760893
458,monster university with the fam jam,off-topic,33.864275269234405,-117.6097288074442
459,Looks like there's a lot of power outages. One in the inglewood area and Blackfoot.  #calgary,on-topic,34.02296402146767,-117.6083105585813
460,Can residents bring any volunteers into High River tomorrow to help them clean out their homes? Need to know! @LesStir #abflood  #highriver,on-topic,34.077291152877486,-117.40474449522588
461,@FrankOceaan: Boys are nice until their friends show up. How true is this?,off-topic,33.80500242485736,-117.84076108907661
462,Cat and owner swim for their lives in Canada flood : http://t.co/WJgqvUfNOg,on-topic,33.98240986544334,-117.23652322295942
463,"e spice. But she didn't need another dose now-though she wanted one very, very badly. She would keep the samples, hoard",off-topic,33.73151540154734,-117.4848010698012
464,Matt: One pretty woman means fun at the dance. Two pretty women means trouble in the house. Three pretty women means run at the hills! #WoT,off-topic,33.76917760190955,-117.71417629403462
465,"I should've fought a little harder, tried a little more, held on a little longer.",off-topic,33.93812663202025,-117.54603401428076
466,@jenbernson ME....sometimes celery and cheese whizzzzzz,off-topic,34.09977751664691,-117.55043302452559
467,"Just showered in water that smells like the water I shower in when I go campingO.ewell,looks like calgarys water plant has been contaminated",on-topic,34.07812095126368,-117.3259591210982
468,"@Robin_Brownlee @OilersNation yeah, real bold Mac t!!  Season hasn't even started and I'm disappointed",off-topic,33.95193981716967,-117.45609271749277
469,"@8timbo8 @JimmyRiarh Goaltending change is Plan C, should Plan A &amp; B fail this summer",off-topic,33.917350581590235,-117.29717063931479
470,@GabeKirkley wow that is sad.,off-topic,33.94554687716717,-117.60212728040935
471,In EDMONTON...ahhhh then CALG ON MONDAY...ahhhh,off-topic,34.155900729846095,-117.31789537203223
472,Oh haiii! I'm gonna steal your pillow and sleep on it all day and then do this when you turn the http://t.co/7OwnNDLfgO,off-topic,33.96277868715806,-117.92981036133367
473,Help rescue workers by staying home for the remainder of today!  Don't get in the way and into danger out of your own curiosity! #yycflood,on-topic,33.82273079277733,-117.72721299091286
474,"Watch Mayor Nenshi LIVE on Shaw TV 10, http://t.co/b4jYRg5XKU, and http://t.co/62WA8E31rG at 7pm. Call in with questions!",on-topic,34.05780922924358,-117.36112871551987
475,@joshclassenCTV you are dead wrong sir there is a #stormbrewing now outside my window #yegstorm #thunderstorm http://t.co/jJXgdPDpOu,on-topic,34.07854971098367,-117.31508699967661
476,@DrianRok I would like 2C him give directing a try bt really is there anything he can do...&amp; nt B good at it! Raised the bar for all men lol,off-topic,34.055144893701446,-117.809752352432
477,A sign of all the work ahead -- no bridges on the Elbow River have re-opened. Only 30% of flooded downtown buildings have power #,on-topic,33.90706636040224,-117.25233260090366
478,O driscolls block made the try#cuteness.can't beat it,off-topic,33.77101774603465,-117.9498447016886
479,@AlyssaLang34 hah just being the best and bring the coolest chick and a beautiful girl who  loves sports!,off-topic,33.98770195918071,-117.66106531431396
480,@cityofcalgary: .@nenshi Macleod trail is fully open to traffic - they built a road in 1 day #yycroads #yycroads #yyctraffic - Amazing!!,on-topic,33.73718386984415,-117.76299065670545
481,"Check out Canada Day evening in Bruderheim, live band performing down at the AG grounds!",off-topic,33.71048125941735,-117.3390222647814
482,"Kahanoff Building  been shut down for next 72 hours. Non-profit employees housed inside, stay home tom #yycflood @MelindaCalgary",on-topic,34.04251576322236,-117.36572318223787
483,@bonanzadynamite @Forzy76Taras 10 in a row boys. Fun to see. Go @BlueJays,off-topic,33.733846669538906,-117.41564996625928
484,I haven't danced in forever.,off-topic,34.06159036401589,-117.33983200969716
485,"Though, if it's something environmental, there's a good chance the #risk would be related to length of exposure, Tekli",off-topic,33.80683543168374,-117.65338374234118
486,@maddifaddi18 Ill be home soon and we can go crazy every night ;),off-topic,33.909533206248625,-117.99740429805436
487,"' Tim McGraw, Brad Paisley and Zac Brown Band ! This year is gonna be awesome ! :3 #countryjoy",off-topic,33.98272677999251,-117.97488529547817
488,The swollen Elbow river @ River Park Off-Leash Area http://t.co/PxjDyin34J,on-topic,34.06032161477696,-117.35139368478545
489,"I didn't stop loving you. I just stopped showing it, because no matter how hard I tried, you just wouldn't get it.",off-topic,33.73959863768757,-117.86492720476619
490,Otis redding. What else to do during great floods in Alberta @ Stonegate Pub http://t.co/queVjl7SWS,on-topic,34.06394119768997,-117.34339821628956
491,An alien archaeologist who's in hiding in the underground caverns of Duro. He's a cousin of Dustini.,off-topic,33.82483483172896,-117.29305033919562
492,Global-2 will soon be taking Medicine Hat aerials. We want to provide Albertans with the best possible info. @GlobalCalgary  #abflood,on-topic,34.066168870977776,-117.37573227709595
493,"eir side, sweeping a deadly path toward the #nearest building. Their bodyguards closed in behind them, blocking pursuit a",off-topic,34.12685937750501,-117.40010682774464
494,Wood Buffalo residents to receive flood funds: Residents of Wood Buffalo will be able to apply for funding to... http://t.co/lbNelaLNET,on-topic,33.893526153799975,-117.54794893782751
495,Man this game is intense.,off-topic,33.87289436548673,-117.52350632598097
496,It was a pleasure to meet you yesterday @CodySimpson ! I traveled 9 hours just to see you. You're great #paradisetour http://t.co/HY2lOh6T84,off-topic,33.85131320154709,-117.1682945835379
497,Some kinda allergies my face is red and itchy!! #wtf #yyc I want my #islandnights back. It might rain at home but it doesn't do this shiet,off-topic,33.73017890075625,-117.14438376513866
498,Global-2 will soon be taking Medicine Hat aerials. We want to provide Albertans with the best possible info. @GlobalCalgary  #abflood,on-topic,34.05775023278791,-117.95698425873036
499,7:00 PM @ Cash Casino Calgary $60 No-Limit Hold'em Poker Tournament w/ Re-entry  http://t.co/AtDPIG3sJQ,off-topic,34.12903503473332,-117.58004234211693
500,Anyone need some American clay. @americanclay for sale. Let me know #yyc #ecoliving #cleanliving # @ http://t.co/dNk9u5oPa6,off-topic,34.00619995448831,-117.90144827395261
501,Looks like your so Tuurnt up by yourself there.,off-topic,33.71642757542322,-117.55246528389128
502,"grateful for friends and family . my heart goes out to those affected , stay safe everyone #prayforyyc http://t.co/f2VdWkIwef",on-topic,34.03679176511938,-117.33434754271715
503,Forgot to take my makeup off last night and its just looking fantastic this morning #naaat,off-topic,34.04124287420648,-117.63551712291405
504,"#YYCFlood  History in the Making: History writes itself, like it or not. The beauty is that the people who... http://t.co/RHyTLTqGuQ",on-topic,34.0732240106833,-117.33805287132729
505,@DebraDiGiovanni You will know for sure... if they remove all the toilet paper from your room.,off-topic,33.98365307077838,-117.87308301019655
506,Lol pretty sure my night just consisted of kicking out horny 14 year olds,off-topic,33.98810600319943,-117.27297946680162
507,I have been to Cambodia. And I have seen these children - they have nothing. But they're raising $ for #yycflood.  http://t.co/im3i8X9Zgh,on-topic,33.71844945479823,-118.02113676850925
508,Just heard the Calgary Stampede has been cancelled #abflood,on-topic,34.07429961576566,-117.34298399289007
509,"@KatrinaNation why Americans are not doing what Bresilian, Turk or French do.",off-topic,34.07658393916625,-117.20915946698837
510,Flood victims in #medhat get property tax extension. #mhflood  http://t.co/j1SZwS69d4,on-topic,34.130603426150536,-117.72490299257413
511,"I'm at Fort McMurray Airport (YMM) (Fort McMurray, AB) http://t.co/7iYVTVM3JT",off-topic,33.96196608795771,-117.38309695618021
512,@SaintMichael_AB why would they turn you away? That is terrible! #yycflood,on-topic,33.80393963761836,-117.68791448690106
513,Let's plan a fundraiser is 24 hours... #yawedid @yycfoodtrucks @ Calgary Farmers' Market http://t.co/qiQR1eceXn,on-topic,33.731468417940384,-118.00582535597353
514,"BEST DRESSING EVER. One ataulfo mango, five or six ber juicy ripe strawberries, one peeled lemon and http://t.co/jOjqbcNOXo",off-topic,33.90396908762444,-117.65809602107686
515,...There is a powerful river of forgiveness that flows from the Cross of our CHRIST...,off-topic,33.85346169266324,-118.00811929850016
516,I hope everyone is ok from the flood. #highriverflood #highriver #flooding,on-topic,34.05470842776385,-117.35861732716916
517,Guys. There's a seven eleven 2m from here. Someone go with me.,off-topic,33.805274038237926,-117.44894571720641
518,But she found only decomposing wood and fabric-not much of a threat as far as she could tell.,off-topic,33.90696714643094,-117.64947071312245
519,@Factsionary: Every day the sun evaporates about a trillion tons of water. Well all AB needs now is a visit from the SUN. A very long one,on-topic,33.813279010873735,-117.42311672023827
520,"@redbloomsalon 5st from 12ave still looking dark, taken just a sec ago http://t.co/qs840RJBFI",off-topic,33.91903057609117,-117.22780281496232
521,"I always think of baby names, I ain't ever having kids!",off-topic,34.03232785827429,-117.53438049306992
522,"@seangentille it made you stop, didn't it.",off-topic,34.14682110379488,-117.74402685970415
523,@BettyjoSexton @JoshuaAdamsRock Hey rocker sister. Hope you are good. Just finishing up the evening with horror movies. Have a great night,off-topic,33.947908968598654,-117.88272465638457
524,ok Luke I have seen your ask fm link 3 times this night that's enough,off-topic,33.87519707326918,-117.64526887168293
525,"I'm at Princess Auto (Edmonton, AB) http://t.co/PX0BPH06Dp",off-topic,33.87773280052821,-117.86833340164391
526,Fri 07:00: Temp 13.2 C; Humidity 61%; Press 102.0 kPa / rising; Health Idx 1.3.,off-topic,34.08605136036592,-117.75889565379026
527,"Bemused, Ahsoka stared at the deactivated holotransmitter. Lanteeb. How very mystifying. And she'd look into it like Ana",off-topic,33.721740891457905,-117.23390029801362
528,": Drinking tea while resting my lovely feet on the table ahhhhhhhhh, mhmmm.",off-topic,33.85219883700204,-117.64936411235658
529,AND IT'S HALF FLAT WHAT THE FUCK I JUST OPENED IT FUCK YOU KOKANEE EVEN THO I LOVE YOU,off-topic,33.785920923479964,-117.80012308751564
530,@WhiskyDickson ERMAGAWD! Dude... That's almost close to slave labor!,off-topic,33.760348499590144,-117.47199973762234
531,Free pancake breakfast at #FortCalgary ? Don't mind if I do!  Happy Canada Day!,off-topic,34.08598231815213,-117.70947125075496
532,"Hot weather, cool jazz, even cooler ice cream! #coldstone @ Tim Hortons http://t.co/gs7e6CVArK",off-topic,33.9247221811945,-117.18849722348952
533,ted a ghastly-looking man. The mans right eye was blinded and the flesh around it was severely scarred. His nose looked,off-topic,34.07893398615077,-117.20792909475274
534,@iLikeGirlsDaily what do you think of my pussy ? http://t.co/rr0Hqk5y2V,off-topic,34.10432459963436,-117.79618250585659
535,"On Saturday 22, 'Alberta' was Trending Topic in Edmonton for 14 hours: http://t.co/b0llsM3s3B",on-topic,33.90055386355779,-117.83026211695685
536,"@SteveD29 seriously Steve, I don't see the reason for this trade. The guy who took you to the  p/o, stole games this season..  Why?",off-topic,33.87287529324116,-117.52888453620237
537,The river is getting crazy high here in Cochrane. Pray for so many already affected in Calgary and http://t.co/zpgGcDYu2A,on-topic,34.044080470111645,-118.00777184766842
538,"Every time I turn around, this place looks more and more like a Dexter kill room. @ Rocketfuel Games HQ http://t.co/NYk8cIShBC",off-topic,33.90056253829857,-117.42827439152865
539,"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc",on-topic,33.89135683923156,-117.31478614494823
540,"On Friday 28, #ButterballCA was Trending Topic in Edmonton for 23 hours: http://t.co/Rc4NuxxlNB",off-topic,34.016586847822445,-117.9764821191658
541,@TownOfHighRiver who do we contact regarding reptiles that have been rescued from homes?,on-topic,33.91644326016761,-117.75222130790333
542,"I'm gonna start unfollowing ppl, who use the boys on the bus as an excuse for sucking. The team sucked.",off-topic,33.75717382642915,-117.16310854323687
543,Candy crush all the way -___-,off-topic,33.901422731122025,-117.51102457556811
544,@bigeyesband Did u get a chance to take a look at the email I sent? I know you're on the road so whenever you get a chance would be rad! =),off-topic,33.874255259758726,-117.3579237174026
545,@cityofcalgary: Many Bridges Closed across Calgary - complete list here: http://t.co/4xa3keBJmA #yyc #yycflood,on-topic,33.819541657088536,-117.95035787955432
546,@reneerobynphoto hey ^_^ see that you been buy traveling lots lately! I always look forward to your works!,off-topic,34.05441286981738,-117.3407211476432
547,"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc",on-topic,34.06870036199062,-117.359465291998
548,"Barricades up after several sinkholes formed, says city: Several sinkholes have formed in the wake of Tuesday's... http://t.co/gaSUhLZFm4",on-topic,34.02910475894157,-117.33803093442413
549,"I'm at Tim Hortons (Edmonton, Alberta) http://t.co/qIkNCkHgLi",off-topic,33.786993481804565,-117.68437935557976
550,"I'm at Sundance Lake &amp; Recreation Centre (Division No. 6, AB) w/ 3 others http://t.co/G3odHhiTR1",off-topic,34.06613757301001,-117.96633123525488
551,Finally made it!  Let the festivities begin! (@ Calgary International Airport (YYC) w/ 17 others) http://t.co/pjyoDcqbKb,off-topic,33.7959976964403,-117.1829901486495
552,"think they control it, but they're tragically mistaken. The dark side of the Force controls and consumes them, consumes",off-topic,33.87867149746773,-117.70529838674676
553,"For the last little while, it's been really dark when I've driven through the city's downtown at 4 AM. http://t.co/4Aha8AdlAC",on-topic,34.027902207198785,-117.45050736204087
554,Love n Joy (aka Dilyn n Joel)  summer solstice today...in Northern Alberta that means about 4 hours of http://t.co/DU0HdtfBIC,off-topic,34.14599899767556,-117.68382341248905
555,"So rather than get a good player, the Oilers will draft three bad ones?",off-topic,34.02003203970139,-117.17750381204482
556,#CanadaDay shows up at this time as Trend in Calgary http://t.co/dgT8rVm2H7,off-topic,34.04516978330135,-117.20476412087946
557,When the muscles in our legs aren't used to all the walking...  Waste by @fosterthepeople  https://t.co/DFZdHQ17Rd,off-topic,34.13497252924195,-117.50771336560949
558,"Ahh just got home. Only thing I'm missing here is, you know, a social life.",off-topic,33.93946150992829,-117.3189594640618
559,@robertstrachan @paulbrandt Though fact  is $6 not $12 (I.e. half) but humbling and amazing story regardless. Touching. Thx for sharing.,off-topic,34.10699839107286,-117.18332436226027
560,@Richbrown458 @JoyBowenEyre we can't help yet. We're short two 2 hoses.,on-topic,34.03652491367999,-117.33432587634348
561,'Letang' appeared on Friday 28 at the 5th place in the Top20 of Calgary's Trends: http://t.co/D4b8ao3H8c,off-topic,33.73033266571342,-117.30045228188553
562,#UnderTheDome shows up at this time as Trend in Calgary http://t.co/UxpCkna1Fe,off-topic,34.04464185918017,-117.64919796938968
563,"When @bbjli not only yells at my cousin, but makes him look like an idiot while teaching him in the process.",off-topic,33.82606176948186,-117.8917413993533
564,@emanuelburnstad @jolson391 You're welcome but don't call me Doc yet! Still have to go to Uni...,off-topic,34.0450974427163,-117.6423790776177
565,@jmslat it's never too early for spice girls,off-topic,33.72619220405648,-117.46460274404696
566,@76for25 A #Hab fan doesn't cheer for the #Bruins. Cant Happen!,off-topic,34.17629036796255,-117.43282479569424
567,"MTV Catfish. Your shit never works out, what's the point in trying?",off-topic,33.80152325963285,-117.72231527327463
568,"Loool, can i go to someone house tonight ... Dm me. House is fucked",off-topic,34.02802894547783,-117.97195185457858
569,What I would do for some #BDI right now.. Or all summer. #winnipeg #summertime #cravings,off-topic,33.82879725654139,-117.6887121712294
570,You guys are actually so fake  whatta joke. #fuckeveryone two faced bitches these days,off-topic,33.73093989655221,-117.1780766800474
571,"I'm at Morraine Lake (Improvement District No. 9, Alberta) [pic]: http://t.co/ZDiMF6NInz",off-topic,33.73731193142784,-117.7097348202744
572,"Yea, theres a 99.9 percent chance i just passed out I'm my laundry room. Don't know how that happened #albertaflood #craycray #bitchisbumpin",on-topic,34.06583676898834,-117.40375046882423
573,@666potter just like you said. No rest for the wicked,off-topic,33.8382517411602,-117.45005566018591
574,@Travvis29 yo your parents will capture u,off-topic,34.168574989870336,-117.19519143319887
575,@mountroyal4u do we know what is happening for final exams on Monday?,off-topic,34.14287446548058,-117.8899580250182
576,That is not a ferret RT @RaggedyAuthor: @BariLeia baby bunny on my lap. http://t.co/HRA54KFtUn,off-topic,34.12391629247823,-117.56830809427055
577,I feel like I deserve to throw up but this hangover is pretty bad so it will have to suffice,off-topic,33.93964347844104,-117.32262557559905
578,"I'm at @TimHortons (Calgary, AB) http://t.co/bn7zbfhvPT",off-topic,34.10861382082496,-117.7228667751573
579,lift up your eyes discouraged one,off-topic,33.77992049007137,-117.4595400047237
580,I wish #instagramvideo was actually just videos of the stupid shit people do in the process of taking selfies.,off-topic,33.69882742689928,-117.6135236439687
581,"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/PeTvc4Kkdp",off-topic,33.84791902781083,-117.65807946758412
582,"@Misty_Hamel it's happening on Sunday for sure, venue is still TBA. #cocktails4calgary",off-topic,34.025631890443314,-117.24460664179271
583,I haven't seen Molly in like 3 weeks.....where's that bitch hiding,off-topic,33.869317641603196,-117.67897818426343
584,Fuck man I burnt my egg,off-topic,34.10993062047745,-117.54637332934784
585,#abflood what's happening in Canmore and banff re hwy 1 road closures,on-topic,34.06579816883562,-117.36864959689275
586,@Genghis_Dong Dude yeah! I'm glad someone else finally saw it lol.  Super badass.  They all get so fucking beat up!,off-topic,33.815155683167234,-117.64135702238958
587,Overlooking a flooded city @ Crescent Heights http://t.co/hVzN2d9tJE,on-topic,34.04563970151163,-117.354465988923
588,"Clearly, the mistake was that the souvenir seller came to them with more money than what we paid. The plaza managers ha",off-topic,34.13429282425981,-117.49979406911936
589,I need to do something or I'm gonna drive myself crazy. Being home alone sucks.,off-topic,33.960953836708875,-117.83935139102651
590,@jamiechilcott crazy cat. So you doing uni or working?,off-topic,34.02800771406131,-117.8200433655795
591,"s the day was hot, and Luke's fingers were growing numb. Gradually, a strange, unsettled feeling descended over him. For",off-topic,33.7209862334084,-117.8450937469951
592,The poor guy who owns this house!! #yyc #cranston #scary #ig @ Home http://t.co/Se3JNY5LRH,on-topic,34.02880214216718,-117.31444176357773
593,@mahum1995 oh. Well worth it. Sidra still doesn't know how the waiter knew it was her birthday!,off-topic,34.140466512618744,-117.48976660620795
594,"Happy birthday my love you are so talented, beautiful and spectacular. Happy birthday and many more my sweet @LanaDelRey",off-topic,33.951878618850294,-117.83712027843686
595,When it's almost midnight and your neighbors kids are jumping on their trampoline... Shut the fuck up I have to work in the morning,off-topic,33.799899149611356,-117.22477404648113
596,"@ShelleyLarose @ericaryder @tavisford @darlenef949 @ImperialOil get stuff to us by noon tomorrow, or people can come with too",off-topic,33.95534022522122,-117.81771043013843
597,@SpookyBooGal just two hours from me we got severe flooding,on-topic,34.10393867122642,-117.34697208431052
598,i bet other schools are laughing at us right now,off-topic,33.85133586825952,-117.1650625519079
599,Just a reminder: you ARE allowed to #medicate with your #vaporizer in ALL #AHS (#Alberta #Health http://t.co/7Lv16OqITf,off-topic,33.75162935888322,-117.86871035013381
600,"(Silence)...I can't hear you (Crowd boos), thumbs up. Hahaha",off-topic,34.03680565142942,-117.78185981535097
601,@JoshuaAdamsRock  good morning my sexy rock star. Have a fantastic day my friend. Miss you!!! #love. #hugs. #friendship #TeamJoshua xoxoxo,off-topic,34.120520768485235,-117.29378991819475
602,"As Luke spoke, he grew aware of CilghaPs presence rushing across the #corridor from the direction of the infirmary. An in",off-topic,33.96484414459164,-117.79095721692542
603,Mayor Nenshi and two awesome ladies delivering Timbits and coffee to front line workers in Bowness. #yycflood http://t.co/rNjaZaRPpH,on-topic,33.796870838125365,-117.32544824437498
604,"People's back yards are gone, houses starting to fall in @ Canmore, AB http://t.co/lNKCSQEVUE",on-topic,34.035161780381074,-117.33768902608806
605,"ruising at all that season, having been replaced by a breakaway disposable shell built to conceal a substantial fraction",off-topic,33.83296792914955,-117.27203697765647
606,hear about Thaal and #that civilian authorities will launch their own investigations. Not to mention the musicians' union,off-topic,33.83806198307837,-117.49069788862474
607,"We need someone to go to crappytire and pick up 1500 shop vacs! Extension cords, don't forget the extension cords! #ABFlood #banff",on-topic,33.85429106268891,-117.14545003603644
608,@ameerabanta: A &amp; A  much love to this queen @aabougouche http://t.co/iRMXeDfY2d love you b!,off-topic,33.84537111784299,-117.64789822435264
609,"I'm at Boomtown Pub &amp; Patio (Calgary, AB) http://t.co/H0S6Fhm5pB",off-topic,34.12430683860267,-117.4340050358584
610,We are pumping out the basement! #yycflood #wetsos http://t.co/j9CXxALVqj,on-topic,34.128544345806155,-117.34069080254066
611,@parksyKCCO: @caseycoutts @KCCOCalgary hey dude we were totally working the same house!that's awesome! #chiveon!,off-topic,34.06149840775847,-117.28988917292855
612,"@Lowetide_ @camcharron @FriedgeHNIC  it can't possibly be that simple. It just can't, can it?",off-topic,34.163908583146345,-117.37627290509216
613,"Internal Auditor and Accountant in Cochrane, AB #oilandgas #job #hiring http://t.co/zkYvUpfl3B",off-topic,33.88282320987965,-117.22107426594742
614,@Its_B_Bitchhhhh it's called the age of stuiped and we idolize the people who show love for the devil by making gestures of dances n singing,off-topic,33.886440327557835,-117.97037368107867
615,"We had so many great people come out... our cyclists delivering food for the #yycflood, delivery cars, etc! Even rcmp&amp;firefighters! Thank u!",on-topic,34.0446148952381,-117.33002999414838
616,@doogie2k my garage is all flooded. My parents live I'm bearspaw near a creek and their entire basement is flooded. My sister is evacuated,on-topic,34.04651397123855,-117.34640995765851
617,"I'm on Instagram, follow me at indykhosah",off-topic,34.09602582036984,-117.6874546049748
618,@joshclassenCTV you are dead wrong sir there is a #stormbrewing now outside my window #yegstorm #thunderstorm http://t.co/jJXgdPDpOu,on-topic,33.82421632791537,-117.3387125003321
619,"Kahanoff Building  been shut down for next 72 hours. Non-profit employees housed inside, stay home tom #yycflood @MelindaCalgary",on-topic,34.05409505628877,-117.92364190977119
620,BBQ to support flood victims. #yycflood (@ Ship &amp; Anchor Pub) http://t.co/YP17u9oo5R,on-topic,33.95489360518635,-117.76309615406585
621,The guards did their best to look intimidating.,off-topic,33.97341499446095,-117.86186259365809
622,This was all under water yesterday. (at Quarry Park) [pic]  https://t.co/jcIJiHt96r,on-topic,34.10811222014553,-117.70626392217548
623,Strange timing to leave town hours before the evacuation call! #yycflood,on-topic,33.71040040598278,-117.89770934089597
624,The boys working hard!! #family #friendsforlife #proud http://t.co/NtycxPD36W,off-topic,34.14324271841629,-117.70126055755546
625,@VerandaInterior whoa.. Tough call. Narrow your wants down a bit!,off-topic,33.87258708048884,-117.18055437134558
626,'Boston' appeared on Tuesday 25 at the 7th place in the Top20 of Edmonton's Trends: http://t.co/EuKOxJpvFb,off-topic,33.915810243475036,-117.70391918926904
627,Her eyes sparkled as she lifted her other arm up so he could #see what she,off-topic,34.107290364196665,-117.65626417739207
628,'Bergeron' appeared on Sunday 23 at the 13th place in the Top20 of Calgary's Trends: http://t.co/abTEjD6j7O,off-topic,34.17502465382098,-117.57577561435677
629,Han #squinted. How do you know?,off-topic,33.97452102385792,-117.76183100300393
630,Will always admire Kraftwerk for being amazing when boring 'classic' rock was throwing art into a shallow grave.,off-topic,33.97391424793915,-117.64698092199674
631,@chantellegoulet @jasElle_ @_dreaxo @_babyh1 luky_thasme #Char butch can't find yo insta name #Kayla http://t.co/wstNijDRbs,off-topic,33.98643490258198,-117.77469665428515
632,Celebrating Canada Day with a post-fountain game of chess. @ Edmonton City Hall http://t.co/Tn6UiG0Nor,off-topic,33.753733879697734,-117.90275428766286
633,@cityofcalgary: Many Bridges Closed across Calgary - complete list here: http://t.co/4xa3keBJmA #yyc #yycflood,on-topic,34.0584482395161,-117.33740862816536
634,RT @wynn2go: @heavyoilcountry  kind of hard to bail out the saddledome with just one cup that's why #yeg is helping out #6Cups,off-topic,34.11561702451454,-117.18100592116068
635,Hard to prove but I bet the old pedi bridge would have not been effected by the flood. Seems to me http://t.co/17YZJUg8Nf,on-topic,34.04631328239297,-117.34889103827989
636,@PonchoParker: @MHNMcCuaig is doing a stellar job of keeping MH citizens informed #mhflood .Thank you. Yes excellent work!,off-topic,33.86843804311803,-117.96296086748445
637,@TownOfHighRiver who do we contact regarding reptiles that have been rescued from homes?,on-topic,34.03074839511824,-117.3350539331395
638,RT @CondescendTorts: Do the Sedin's even fucking know what blocking a shot is? Yes! They've been defending @strombone1 doing it for years,off-topic,34.135689382100956,-117.6942537391051
639,Spending a quiet Canada day  http://t.co/HB3n3GHrMe,off-topic,33.75098628722831,-117.70735887433914
